country,year,pop,continent,lifeExp,gdpPercap
Nepal,2007,28901790.0,Asia,63.785,1091.359778
Nepal,2012,28256718.0,Asia,66.187,1102.6519
Nepal,2017,30057484.0,Asia,68.834,1151.870836
Nepal,2022,31858249.0,Asia,71.48,1201.089771
Nepal,2025,32938708.0,Asia,73.068,1230.621132
Netherlands,1952,10381988.0,Europe,72.13,8941.571858
Netherlands,1957,11026383.0,Europe,72.99,11276.19344
Netherlands,1962,11805689.0,Europe,73.23,12790.84956
Netherlands,1967,12596822.0,Europe,73.82,15363.25136
Netherlands,1972,13329874.0,Europe,73.75,18794.74567
Netherlands,1977,13852989.0,Europe,75.24,21209.0592
Netherlands,1982,14310401.0,Europe,76.05,21399.46046
Netherlands,1987,14665278.0,Europe,76.83,23651.32361
Netherlands,1992,15174244.0,Europe,77.42,26790.94961
Netherlands,1997,15604464.0,Europe,78.03,30246.13063
Netherlands,2002,16122830.0,Europe,78.53,33724.75778
Netherlands,2007,16570613.0,Europe,79.762,36797.93332
Netherlands,2012,17375094.0,Europe,80.091,37715.730594
Netherlands,2017,17927140.0,Europe,80.774,40172.173422
Netherlands,2022,18479185.0,Europe,81.458,42628.616251
Netherlands,2025,18810413.0,Europe,81.868,44102.481948
New Zealand,1952,1994794.0,Oceania,69.39,10556.57566
New Zealand,1957,2229407.0,Oceania,70.26,12247.39532
New Zealand,1962,2488550.0,Oceania,71.24,13175.678
New Zealand,1967,2728150.0,Oceania,71.52,14463.91893
New Zealand,1972,2929100.0,Oceania,71.89,16046.03728
New Zealand,1977,3164900.0,Oceania,72.22,16233.7177
New Zealand,1982,3210650.0,Oceania,73.84,17632.4104
New Zealand,1987,3317166.0,Oceania,74.32,19007.19129
New Zealand,1992,3437674.0,Oceania,76.33,18363.32494
New Zealand,1997,3676187.0,Oceania,77.55,21050.41377
New Zealand,2002,3908037.0,Oceania,79.11,23189.80135
New Zealand,2007,4115771.0,Oceania,80.204,25185.00911
New Zealand,2012,4270701.0,Oceania,80.256,25087.549117
New Zealand,2017,4450804.0,Oceania,81.22,26291.383933
New Zealand,2022,4630907.0,Oceania,82.184,27495.218749
New Zealand,2025,4738969.0,Oceania,82.763,28217.519639
Nicaragua,1952,1165790.0,Americas,42.314,3112.363948
Nicaragua,1957,1358828.0,Americas,45.432,3457.415947
Nicaragua,1962,1590597.0,Americas,48.632,3634.364406
Nicaragua,1967,1865490.0,Americas,51.884,4643.393534
Nicaragua,1972,2182908.0,Americas,55.151,4688.593267
Nicaragua,1977,2554598.0,Americas,57.47,5486.371089
Nicaragua,1982,2979423.0,Americas,59.298,3470.338156
Nicaragua,1987,3344353.0,Americas,62.008,2955.984375
Nicaragua,1992,4017939.0,Americas,65.843,2170.151724
Nicaragua,1997,4609572.0,Americas,68.426,2253.023004
Nicaragua,2002,5146848.0,Americas,70.836,2474.548819
Nicaragua,2007,5675356.0,Americas,72.899,2749.320965
Nicaragua,2012,5756921.0,Americas,76.436,2468.0936
Nicaragua,2017,6174759.0,Americas,79.219,2320.93019
Nicaragua,2022,6592597.0,Americas,82.001,2173.766779
Nicaragua,2025,6843299.0,Americas,83.671,2085.468733
Niger,1952,3379468.0,Africa,37.444,761.879376
Niger,1957,3692184.0,Africa,38.598,835.5234025
Niger,1962,4076008.0,Africa,39.487,997.7661127
Niger,1967,4534062.0,Africa,40.118,1054.384891
Niger,1972,5060262.0,Africa,40.546,954.2092363
Niger,1977,5682086.0,Africa,41.291,808.8970728
Niger,1982,6437188.0,Africa,42.598,909.7221354
Niger,1987,7332638.0,Africa,44.555,668.3000228
Niger,1992,8392818.0,Africa,47.391,581.182725
Niger,1997,9666252.0,Africa,51.313,580.3052092
Niger,2002,11140655.0,Africa,54.496,601.0745012
Niger,2007,12894865.0,Africa,56.867,619.6768924
Niger,2012,12259722.0,Africa,55.677,560.181181
Niger,2017,13090852.0,Africa,57.388,526.19724
Niger,2022,13921983.0,Africa,59.098,492.213298
Niger,2025,14420661.0,Africa,60.125,471.822934
Nigeria,1952,33119096.0,Africa,36.324,1077.281856
Nigeria,1957,37173340.0,Africa,37.802,1100.592563
Nigeria,1962,41871351.0,Africa,39.36,1150.927478
Nigeria,1967,47287752.0,Africa,41.04,1014.514104
Nigeria,1972,53740085.0,Africa,42.821,1698.388838
Nigeria,1977,62209173.0,Africa,44.514,1981.951806
Nigeria,1982,73039376.0,Africa,45.826,1576.97375
Nigeria,1987,81551520.0,Africa,46.886,1385.029563
Nigeria,1992,93364244.0,Africa,47.472,1619.848217
Nigeria,1997,106207839.0,Africa,47.464,1624.941275
Nigeria,2002,119901274.0,Africa,46.608,1615.286395
Nigeria,2007,135031164.0,Africa,46.859,2013.977305
Nigeria,2012,133721348.0,Africa,50.343,1941.391377
Nigeria,2017,142954168.0,Africa,51.384,2011.096292
Nigeria,2022,152186988.0,Africa,52.424,2080.801207
Nigeria,2025,157726680.0,Africa,53.048,2122.624156
Norway,1952,3327728.0,Europe,72.67,10095.42172
Norway,1957,3491938.0,Europe,73.44,11653.97304
Norway,1962,3638919.0,Europe,73.47,13450.40151
Norway,1967,3786019.0,Europe,74.08,16361.87647
Norway,1972,3933004.0,Europe,74.34,18965.05551
Norway,1977,4043205.0,Europe,75.37,23311.34939
Norway,1982,4114787.0,Europe,75.97,26298.63531
Norway,1987,4186147.0,Europe,75.89,31540.9748
Norway,1992,4286357.0,Europe,77.32,33965.66115
Norway,1997,4405672.0,Europe,78.32,41283.16433
Norway,2002,4535591.0,Europe,79.05,44683.97525
Norway,2007,4627926.0,Europe,80.196,49357.19017
Norway,2012,4767691.0,Europe,80.131,50672.597003
Norway,2017,4880961.0,Europe,80.791,54353.410919
Norway,2022,4994230.0,Europe,81.451,58034.224834
Norway,2025,5062191.0,Europe,81.846,60242.713183
Oman,1952,507833.0,Asia,37.578,1828.230307
Oman,1957,561977.0,Asia,40.08,2242.746551
Oman,1962,628164.0,Asia,43.165,2924.638113
Oman,1967,714775.0,Asia,46.988,4720.942687
Oman,1972,829050.0,Asia,52.143,10618.03855
Oman,1977,1004533.0,Asia,57.367,11848.34392
Oman,1982,1301048.0,Asia,62.728,12954.79101
Oman,1987,1593882.0,Asia,67.734,18115.22313
Oman,1992,1915208.0,Asia,71.197,18616.70691
Oman,1997,2283635.0,Asia,72.499,19702.05581
Oman,2002,2713462.0,Asia,74.193,19774.83687
Oman,2007,3204897.0,Asia,75.64,22316.19287
Oman,2012,3011217.0,Asia,83.538,25631.179202
Oman,2017,3253219.0,Asia,87.399,27706.966429
Oman,2022,3495221.0,Asia,91.26,29782.753656
Oman,2025,3640422.0,Asia,93.577,31028.225992
Pakistan,1952,41346560.0,Asia,43.436,684.5971438
Pakistan,1957,46679944.0,Asia,45.557,747.0835292
Pakistan,1962,53100671.0,Asia,47.67,803.3427418
Pakistan,1967,60641899.0,Asia,49.8,942.4082588
Pakistan,1972,69325921.0,Asia,51.929,1049.938981
Pakistan,1977,78152686.0,Asia,54.043,1175.921193
Pakistan,1982,91462088.0,Asia,56.158,1443.429832
Pakistan,1987,105186881.0,Asia,58.245,1704.686583
Pakistan,1992,120065004.0,Asia,60.838,1971.829464
Pakistan,1997,135564834.0,Asia,61.818,2049.350521
Pakistan,2002,153403524.0,Asia,63.61,2092.712441
Pakistan,2007,169270617.0,Asia,65.483,2605.94758
Pakistan,2012,170113699.0,Asia,68.07,2560.780392
Pakistan,2017,181872209.0,Asia,70.099,2733.320346
Pakistan,2022,193630718.0,Asia,72.128,2905.860301
Pakistan,2025,200685824.0,Asia,73.346,3009.384273
Panama,1952,940080.0,Americas,55.191,2480.380334
Panama,1957,1063506.0,Americas,59.201,2961.800905
Panama,1962,1215725.0,Americas,61.817,3536.540301
Panama,1967,1405486.0,Americas,64.071,4421.009084
Panama,1972,1616384.0,Americas,66.216,5364.249663
Panama,1977,1839782.0,Americas,68.681,5351.912144
Panama,1982,2036305.0,Americas,70.472,7009.601598
Panama,1987,2253639.0,Americas,71.523,7034.779161
Panama,1992,2484997.0,Americas,72.462,6618.74305
Panama,1997,2734531.0,Americas,73.738,7113.692252
Panama,2002,2990875.0,Americas,74.712,7356.031934
Panama,2007,3242173.0,Americas,75.537,9809.185636
Panama,2012,3367263.0,Americas,79.314,9456.257831
Panama,2017,3579874.0,Americas,81.085,10025.708702
Panama,2022,3792486.0,Americas,82.856,10595.159573
Panama,2025,3920052.0,Americas,83.918,10936.830095
Paraguay,1952,1555876.0,Americas,62.649,1952.308701
Paraguay,1957,1770902.0,Americas,63.196,2046.154706
Paraguay,1962,2009813.0,Americas,64.361,2148.027146
Paraguay,1967,2287985.0,Americas,64.951,2299.376311
Paraguay,1972,2614104.0,Americas,65.815,2523.337977
Paraguay,1977,2984494.0,Americas,66.353,3248.373311
Paraguay,1982,3366439.0,Americas,66.874,4258.503604
Paraguay,1987,3886512.0,Americas,67.378,3998.875695
Paraguay,1992,4483945.0,Americas,68.225,4196.411078
Paraguay,1997,5154123.0,Americas,69.4,4247.400261
Paraguay,2002,5884491.0,Americas,70.755,3783.674243
Paraguay,2007,6667147.0,Americas,71.752,4172.838464
Paraguay,2012,6519927.0,Americas,71.923,4823.266617
Paraguay,2017,6975995.0,Americas,72.71,5066.90659
Paraguay,2022,7432063.0,Americas,73.497,5310.546563
Paraguay,2025,7705703.0,Americas,73.969,5456.730547
Peru,1952,8025700.0,Americas,43.902,3758.523437
Peru,1957,9146100.0,Americas,46.263,4245.256698
Peru,1962,10516500.0,Americas,49.096,4957.037982
Peru,1967,12132200.0,Americas,51.445,5788.09333
Peru,1972,13954700.0,Americas,55.448,5937.827283
Peru,1977,15990099.0,Americas,58.447,6281.290855
Peru,1982,18125129.0,Americas,61.406,6434.501797
Peru,1987,20195924.0,Americas,64.134,6360.943444
Peru,1992,22430449.0,Americas,66.458,4446.380924
Peru,1997,24748122.0,Americas,68.386,5838.347657
Peru,2002,26769436.0,Americas,69.906,5909.020073
Peru,2007,28674757.0,Americas,71.421,7408.905561
Peru,2012,30234569.0,Americas,76.01,6886.826788
Peru,2017,32184642.0,Americas,78.648,7082.670281
Peru,2022,34134715.0,Americas,81.286,7278.513773
Peru,2025,35304759.0,Americas,82.87,7396.019869
Philippines,1952,22438691.0,Asia,47.752,1272.880995
Philippines,1957,26072194.0,Asia,51.334,1547.944844
Philippines,1962,30325264.0,Asia,54.757,1649.552153
Philippines,1967,35356600.0,Asia,56.393,1814.12743
Philippines,1972,40850141.0,Asia,58.065,1989.37407
Philippines,1977,46850962.0,Asia,60.06,2373.204287
Philippines,1982,53456774.0,Asia,62.082,2603.273765
Philippines,1987,60017788.0,Asia,64.151,2189.634995
Philippines,1992,67185766.0,Asia,66.458,2279.324017
Philippines,1997,75012988.0,Asia,68.564,2536.534925
Philippines,2002,82995088.0,Asia,70.303,2650.921068
Philippines,2007,91077287.0,Asia,71.688,3190.481016
Philippines,2012,93622975.0,Asia,74.633,3092.637059
Philippines,2017,99928567.0,Asia,76.735,3233.847201
Philippines,2022,106234158.0,Asia,78.837,3375.057344
Philippines,2025,110017513.0,Asia,80.099,3459.78343
Poland,1952,25730551.0,Europe,61.31,4029.329699
Poland,1957,28235346.0,Europe,65.77,4734.253019
Poland,1962,30329617.0,Europe,67.64,5338.752143
Poland,1967,31785378.0,Europe,69.61,6557.152776
Poland,1972,33039545.0,Europe,70.85,8006.506993
Poland,1977,34621254.0,Europe,70.67,9508.141454
Poland,1982,36227381.0,Europe,71.32,8451.531004
Poland,1987,37740710.0,Europe,70.98,9082.351172
Poland,1992,38370697.0,Europe,70.99,7738.881247
Poland,1997,38654957.0,Europe,72.75,10159.58368
Poland,2002,38625976.0,Europe,74.67,12002.23908
Poland,2007,38518241.0,Europe,75.563,15389.92468
Poland,2012,42075437.0,Europe,76.554,13693.913106
Poland,2017,43268073.0,Europe,77.535,14505.814521
Poland,2022,44460709.0,Europe,78.516,15317.715935
Poland,2025,45176290.0,Europe,79.105,15804.856784
Portugal,1952,8526050.0,Europe,59.82,3068.319867
Portugal,1957,8817650.0,Europe,61.51,3774.571743
Portugal,1962,9019800.0,Europe,64.39,4727.954889
Portugal,1967,9103000.0,Europe,66.6,6361.517993
Portugal,1972,8970450.0,Europe,69.26,9022.247417
Portugal,1977,9662600.0,Europe,70.41,10172.48572
Portugal,1982,9859650.0,Europe,72.77,11753.84291
Portugal,1987,9915289.0,Europe,74.06,13039.30876
Portugal,1992,9927680.0,Europe,74.86,16207.26663
Portugal,1997,10156415.0,Europe,75.97,17641.03156
Portugal,2002,10433867.0,Europe,77.29,19970.90787
Portugal,2007,10642836.0,Europe,78.098,20509.64777
Portugal,2012,10789498.0,Europe,81.379,22510.3295
Portugal,2017,10974609.0,Europe,83.065,24226.673741
Portugal,2022,11159721.0,Europe,84.751,25943.017983
Portugal,2025,11270787.0,Europe,85.762,26972.824529
Puerto Rico,1952,2227000.0,Americas,64.28,3081.959785
Puerto Rico,1957,2260000.0,Americas,68.54,3907.156189
Puerto Rico,1962,2448046.0,Americas,69.62,5108.34463
Puerto Rico,1967,2648961.0,Americas,71.1,6929.277714
Puerto Rico,1972,2847132.0,Americas,72.16,9123.041742
Puerto Rico,1977,3080828.0,Americas,73.44,9770.524921
Puerto Rico,1982,3279001.0,Americas,73.75,10330.98915
Puerto Rico,1987,3444468.0,Americas,74.63,12281.34191
Puerto Rico,1992,3585176.0,Americas,73.911,14641.58711
Puerto Rico,1997,3759430.0,Americas,74.917,16999.4333
Puerto Rico,2002,3859606.0,Americas,77.778,18855.60618
Puerto Rico,2007,3942491.0,Americas,78.746,19328.70901
Puerto Rico,2012,4231491.0,Americas,79.583,20978.728481
Puerto Rico,2017,4403232.0,Americas,80.636,22534.969123
Puerto Rico,2022,4574972.0,Americas,81.689,24091.209766
Puerto Rico,2025,4678017.0,Americas,82.32,25024.954152
Reunion,1952,257700.0,Africa,52.724,2718.885295
Reunion,1957,308700.0,Africa,55.09,2769.451844
Reunion,1962,358900.0,Africa,57.666,3173.72334
Reunion,1967,414024.0,Africa,60.542,4021.175739
Reunion,1972,461633.0,Africa,64.274,5047.658563
Reunion,1977,492095.0,Africa,67.064,4319.804067
Reunion,1982,517810.0,Africa,69.885,5267.219353
Reunion,1987,562035.0,Africa,71.913,5303.377488
Reunion,1992,622191.0,Africa,73.615,6101.255823
Reunion,1997,684810.0,Africa,74.772,6071.941411
Reunion,2002,743981.0,Africa,75.744,6316.1652
Reunion,2007,798094.0,Africa,76.442,7670.122558
Reunion,2012,825565.0,Africa,81.59,7598.092233
Reunion,2017,872806.0,Africa,83.89,8013.429747
Reunion,2022,920048.0,Africa,86.189,8428.767261
Reunion,2025,948392.0,Africa,87.569,8677.96977
Romania,1952,16630000.0,Europe,61.05,3144.613186
Romania,1957,17829327.0,Europe,64.1,3943.370225
Romania,1962,18680721.0,Europe,66.8,4734.997586
Romania,1967,19284814.0,Europe,66.8,6470.866545
Romania,1972,20662648.0,Europe,69.21,8011.414402
Romania,1977,21658597.0,Europe,69.46,9356.39724
Romania,1982,22356726.0,Europe,69.66,9605.314053
Romania,1987,22686371.0,Europe,69.53,9696.273295
Romania,1992,22797027.0,Europe,69.36,6598.409903
Romania,1997,22562458.0,Europe,69.72,7346.547557
Romania,2002,22404337.0,Europe,71.322,7885.360081
Romania,2007,22276056.0,Europe,72.476,10808.47561
Romania,2012,24336913.0,Europe,73.406,10572.953052
Romania,2017,24878117.0,Europe,74.193,11076.458141
Romania,2022,25419320.0,Europe,74.98,11579.96323
Romania,2025,25744042.0,Europe,75.452,11882.066283
Rwanda,1952,2534927.0,Africa,40.0,493.3238752
Rwanda,1957,2822082.0,Africa,41.5,540.2893983
Rwanda,1962,3051242.0,Africa,43.0,597.4730727
Rwanda,1967,3451079.0,Africa,44.1,510.9637142
Rwanda,1972,3992121.0,Africa,44.6,590.5806638
Rwanda,1977,4657072.0,Africa,45.0,670.0806011
Rwanda,1982,5507565.0,Africa,46.218,881.5706467
Rwanda,1987,6349365.0,Africa,44.02,847.991217
Rwanda,1992,7290203.0,Africa,23.599,737.0685949
Rwanda,1997,7212583.0,Africa,36.087,589.9445051
Rwanda,2002,7852401.0,Africa,43.413,785.6537648
Rwanda,2007,8860588.0,Africa,46.242,863.0884639
Rwanda,2012,9187125.0,Africa,39.992,865.151677
Rwanda,2017,9785386.0,Africa,39.763,894.302852
Rwanda,2022,10383646.0,Africa,39.534,923.454026
Rwanda,2025,10742602.0,Africa,39.396,940.944731
Sao Tome and Principe,1952,60011.0,Africa,46.471,879.5835855
Sao Tome and Principe,1957,61325.0,Africa,48.945,860.7369026
Sao Tome and Principe,1962,65345.0,Africa,51.893,1071.551119
Sao Tome and Principe,1967,70787.0,Africa,54.425,1384.840593
Sao Tome and Principe,1972,76595.0,Africa,56.48,1532.985254
Sao Tome and Principe,1977,86796.0,Africa,58.55,1737.561657
Sao Tome and Principe,1982,98593.0,Africa,60.351,1890.218117
Sao Tome and Principe,1987,110812.0,Africa,61.728,1516.525457
Sao Tome and Principe,1992,125911.0,Africa,62.742,1428.777814
Sao Tome and Principe,1997,145608.0,Africa,63.306,1339.076036
Sao Tome and Principe,2002,170372.0,Africa,64.337,1353.09239
Sao Tome and Principe,2007,199579.0,Africa,65.528,1598.435089
Sao Tome and Principe,2012,184809.0,Africa,68.969,1713.104808
Sao Tome and Principe,2017,196937.0,Africa,70.672,1763.923702
Sao Tome and Principe,2022,209065.0,Africa,72.375,1814.742595
Sao Tome and Principe,2025,216341.0,Africa,73.397,1845.233931
Saudi Arabia,1952,4005677.0,Asia,39.875,6459.554823
Saudi Arabia,1957,4419650.0,Asia,42.868,8157.591248
Saudi Arabia,1962,4943029.0,Asia,45.914,11626.41975
Saudi Arabia,1967,5618198.0,Asia,49.901,16903.04886
Saudi Arabia,1972,6472756.0,Asia,53.886,24837.42865
Saudi Arabia,1977,8128505.0,Asia,58.69,34167.7626
Saudi Arabia,1982,11254672.0,Asia,63.012,33693.17525
Saudi Arabia,1987,14619745.0,Asia,66.295,21198.26136
Saudi Arabia,1992,16945857.0,Asia,68.768,24841.61777
Saudi Arabia,1997,21229759.0,Asia,70.533,20586.69019
Saudi Arabia,2002,24501530.0,Asia,71.626,19014.54118
Saudi Arabia,2007,27601038.0,Asia,72.777,21654.83194
Saudi Arabia,2012,26989695.0,Asia,79.792,28349.999228
Saudi Arabia,2017,29222207.0,Asia,83.04,29594.346242
Saudi Arabia,2022,31454719.0,Asia,86.288,30838.693256
Saudi Arabia,2025,32794227.0,Asia,88.237,31585.301465
Senegal,1952,2755589.0,Africa,37.278,1450.356983
Senegal,1957,3054547.0,Africa,39.329,1567.653006
Senegal,1962,3430243.0,Africa,41.454,1654.988723
Senegal,1967,3965841.0,Africa,43.563,1612.404632
Senegal,1972,4588696.0,Africa,45.815,1597.712056
Senegal,1977,5260855.0,Africa,48.879,1561.769116
Senegal,1982,6147783.0,Africa,52.379,1518.479984
Senegal,1987,7171347.0,Africa,55.769,1441.72072
Senegal,1992,8307920.0,Africa,58.196,1367.899369
Senegal,1997,9535314.0,Africa,60.187,1392.368347
Senegal,2002,10870037.0,Africa,61.6,1519.635262
Senegal,2007,12267493.0,Africa,63.062,1712.472136
Senegal,2012,12083831.0,Africa,67.029,1507.643851
Senegal,2017,12951142.0,Africa,69.552,1503.724183
Senegal,2022,13818454.0,Africa,72.076,1499.804515
Senegal,2025,14338841.0,Africa,73.59,1497.452714
Serbia,1952,6860147.0,Europe,57.996,3581.459448
Serbia,1957,7271135.0,Europe,61.685,4981.090891
Serbia,1962,7616060.0,Europe,64.531,6289.629157
Serbia,1967,7971222.0,Europe,66.914,7991.707066
Serbia,1972,8313288.0,Europe,68.7,10522.06749
Serbia,1977,8686367.0,Europe,70.3,12980.66956
Serbia,1982,9032824.0,Europe,70.162,15181.0927
Serbia,1987,9230783.0,Europe,71.218,15870.87851
Serbia,1992,9826397.0,Europe,71.659,9325.068238
Serbia,1997,10336594.0,Europe,72.232,7914.320304
Serbia,2002,10111559.0,Europe,73.213,7236.075251
Serbia,2007,10150265.0,Europe,74.002,9786.534714
Serbia,2012,10901470.0,Europe,76.843,12142.258245
Serbia,2017,11227252.0,Europe,78.119,12578.751907
Serbia,2022,11553034.0,Europe,79.395,13015.245569
Serbia,2025,11748503.0,Europe,80.16,13277.141766
Sierra Leone,1952,2143249.0,Africa,30.331,879.7877358
Sierra Leone,1957,2295678.0,Africa,31.57,1004.484437
Sierra Leone,1962,2467895.0,Africa,32.767,1116.639877
Sierra Leone,1967,2662190.0,Africa,34.113,1206.043465
Sierra Leone,1972,2879013.0,Africa,35.4,1353.759762
Sierra Leone,1977,3140897.0,Africa,36.788,1348.285159
Sierra Leone,1982,3464522.0,Africa,38.445,1465.010784
Sierra Leone,1987,3868905.0,Africa,40.006,1294.447788
Sierra Leone,1992,4260884.0,Africa,38.333,1068.696278
Sierra Leone,1997,4578212.0,Africa,39.897,574.6481576
Sierra Leone,2002,5359092.0,Africa,41.012,699.489713
Sierra Leone,2007,6144562.0,Africa,42.568,862.5407561
Sierra Leone,2012,5824610.0,Africa,43.725,902.89773
Sierra Leone,2017,6166023.0,Africa,44.795,876.75592
Sierra Leone,2022,6507436.0,Africa,45.866,850.614111
Sierra Leone,2025,6712284.0,Africa,46.508,834.929025
Singapore,1952,1127000.0,Asia,60.396,2315.138227
Singapore,1957,1445929.0,Asia,63.179,2843.104409
Singapore,1962,1750200.0,Asia,65.798,3674.735572
Singapore,1967,1977600.0,Asia,67.946,4977.41854
Singapore,1972,2152400.0,Asia,69.521,8597.756202
Singapore,1977,2325300.0,Asia,70.795,11210.08948
Singapore,1982,2651869.0,Asia,71.76,15169.16112
Singapore,1987,2794552.0,Asia,73.56,18861.53081
Singapore,1992,3235865.0,Asia,75.788,24769.8912
Singapore,1997,3802309.0,Asia,77.158,33519.4766
Singapore,2002,4197776.0,Asia,78.77,36023.1054
Singapore,2007,4553009.0,Asia,79.972,47143.17964
Singapore,2012,4607859.0,Asia,82.299,43206.164322
Singapore,2017,4906327.0,Asia,84.003,47172.438484
Singapore,2022,5204795.0,Asia,85.708,51138.712646
Singapore,2025,5383875.0,Asia,86.731,53518.477144
Slovak Republic,1952,3558137.0,Europe,64.36,5074.659104
Slovak Republic,1957,3844277.0,Europe,67.45,6093.26298
Slovak Republic,1962,4237384.0,Europe,70.33,7481.107598
Slovak Republic,1967,4442238.0,Europe,70.98,8412.902397
Slovak Republic,1972,4593433.0,Europe,70.35,9674.167626
Slovak Republic,1977,4827803.0,Europe,70.45,10922.66404
Slovak Republic,1982,5048043.0,Europe,70.8,11348.54585
Slovak Republic,1987,5199318.0,Europe,71.08,12037.26758
Slovak Republic,1992,5302888.0,Europe,71.38,9498.467723
Slovak Republic,1997,5383010.0,Europe,72.71,12126.23065
Slovak Republic,2002,5410052.0,Europe,73.8,13638.77837
Slovak Republic,2007,5447502.0,Europe,74.663,18678.31435
Slovak Republic,2012,5893496.0,Europe,75.053,16393.001504
Slovak Republic,2017,6065648.0,Europe,75.723,17312.612399
Slovak Republic,2022,6237800.0,Europe,76.393,18232.223294
Slovak Republic,2025,6341091.0,Europe,76.795,18783.989831
Slovenia,1952,1489518.0,Europe,65.57,4215.041741
Slovenia,1957,1533070.0,Europe,67.85,5862.276629
Slovenia,1962,1582962.0,Europe,69.15,7402.303395
Slovenia,1967,1646912.0,Europe,69.18,9405.489397
Slovenia,1972,1694510.0,Europe,69.82,12383.4862
Slovenia,1977,1746919.0,Europe,70.97,15277.03017
Slovenia,1982,1861252.0,Europe,71.063,17866.72175
Slovenia,1987,1945870.0,Europe,72.25,18678.53492
Slovenia,1992,1999210.0,Europe,73.64,14214.71681
Slovenia,1997,2011612.0,Europe,75.13,17161.10735
Slovenia,2002,2011497.0,Europe,76.66,20660.01936
Slovenia,2007,2009245.0,Europe,77.926,25768.25759
Slovenia,2012,2150138.0,Europe,78.118,25076.801687
Slovenia,2017,2204869.0,Europe,79.12,26769.450853
Slovenia,2022,2259601.0,Europe,80.123,28462.100018
Slovenia,2025,2292440.0,Europe,80.725,29477.689518
Somalia,1952,2526994.0,Africa,32.978,1135.749842
Somalia,1957,2780415.0,Africa,34.977,1258.147413
Somalia,1962,3080153.0,Africa,36.981,1369.488336
Somalia,1967,3428839.0,Africa,38.977,1284.73318
Somalia,1972,3840161.0,Africa,40.973,1254.576127
Somalia,1977,4353666.0,Africa,41.974,1450.992513
Somalia,1982,5828892.0,Africa,42.955,1176.807031
Somalia,1987,6921858.0,Africa,44.501,1093.244963
Somalia,1992,6099799.0,Africa,39.658,926.9602964
Somalia,1997,6633514.0,Africa,43.795,930.5964284
Somalia,2002,7753310.0,Africa,45.936,882.0818218
Somalia,2007,9118773.0,Africa,48.159,926.1410683
Somalia,2012,8974794.0,Africa,48.45,883.757489
Somalia,2017,9555963.0,Africa,49.598,844.213525
Somalia,2022,10137132.0,Africa,50.746,804.669561
Somalia,2025,10485833.0,Africa,51.434,780.943183
South Africa,1952,14264935.0,Africa,45.009,4725.295531
South Africa,1957,16151549.0,Africa,47.985,5487.104219
South Africa,1962,18356657.0,Africa,49.951,5768.729717
South Africa,1967,20997321.0,Africa,51.927,7114.477971
South Africa,1972,23935810.0,Africa,53.696,7765.962636
South Africa,1977,27129932.0,Africa,55.527,8028.651439
South Africa,1982,31140029.0,Africa,58.161,8568.266228
South Africa,1987,35933379.0,Africa,60.834,7825.823398
South Africa,1992,39964159.0,Africa,61.888,7225.069258
South Africa,1997,42835005.0,Africa,60.236,7479.188244
South Africa,2002,44433622.0,Africa,53.365,7710.946444
South Africa,2007,43997828.0,Africa,49.339,9269.657808
South Africa,2012,50105304.0,Africa,59.491,9139.429444
South Africa,2017,53209451.0,Africa,60.337,9430.506116
South Africa,2022,56313597.0,Africa,61.182,9721.582789
South Africa,2025,58176085.0,Africa,61.69,9896.228792
Spain,1952,28549870.0,Europe,64.94,3834.034742
Spain,1957,29841614.0,Europe,66.66,4564.80241
Spain,1962,31158061.0,Europe,69.69,5693.843879
Spain,1967,32850275.0,Europe,71.44,7993.512294
Spain,1972,34513161.0,Europe,73.06,10638.75131
Spain,1977,36439000.0,Europe,74.39,13236.92117
Spain,1982,37983310.0,Europe,76.3,13926.16997
Spain,1987,38880702.0,Europe,76.9,15764.98313
Spain,1992,39549438.0,Europe,77.57,18603.06452
Spain,1997,39855442.0,Europe,78.77,20445.29896
Spain,2002,40152517.0,Europe,79.78,24835.47166
Spain,2007,40448191.0,Europe,80.941,28821.0637
Spain,2012,43413254.0,Europe,83.334,28340.490859
Spain,2017,44576555.0,Europe,84.738,30542.131533
Spain,2022,45739856.0,Europe,86.143,32743.772207
Spain,2025,46437837.0,Europe,86.986,34064.756612
Sri Lanka,1952,7982342.0,Asia,57.593,1083.53203
Sri Lanka,1957,9128546.0,Asia,61.456,1072.546602
Sri Lanka,1962,10421936.0,Asia,62.192,1074.47196
Sri Lanka,1967,11737396.0,Asia,64.266,1135.514326
Sri Lanka,1972,13016733.0,Asia,65.042,1213.39553
Sri Lanka,1977,14116836.0,Asia,65.949,1348.775651
Sri Lanka,1982,15410151.0,Asia,68.757,1648.079789
Sri Lanka,1987,16495304.0,Asia,69.011,1876.766827
Sri Lanka,1992,17587060.0,Asia,70.379,2153.739222
Sri Lanka,1997,18698655.0,Asia,70.457,2664.477257
Sri Lanka,2002,19576783.0,Asia,70.815,3015.378833
Sri Lanka,2007,20378239.0,Asia,72.396,3970.095407
Sri Lanka,2012,22029999.0,Asia,74.485,3394.464456
Sri Lanka,2017,23181409.0,Asia,75.71,3631.346508
Sri Lanka,2022,24332820.0,Asia,76.934,3868.22856
Sri Lanka,2025,25023666.0,Asia,77.669,4010.357791
Sudan,1952,8504667.0,Africa,38.635,1615.991129
Sudan,1957,9753392.0,Africa,39.624,1770.337074
