country;year;pop;continent;lifeExp;gdpPercap;code;child_mortality;co2_share;daily_protein_consumption;literacy_rate
Liberia;1962;1112796.0;Africa;40.502;634.1951625;LBR;321.8;0.0004;38.96;
Liberia;1967;1279406.0;Africa;41.536;713.6036483;LBR;297.2;0.001;40.52;
Liberia;1972;1482628.0;Africa;42.614;803.0054535;LBR;271.7;0.0023;44.43;
Liberia;1977;1703617.0;Africa;43.764;640.3224383;LBR;250.3;0.0034;47.56;
Liberia;1982;1956875.0;Africa;44.852;572.1995694;LBR;235.3;0.0041;49.83;
Liberia;1987;2269414.0;Africa;46.027;506.1138573;LBR;239.5;0.0041;48.96;
Liberia;1992;1912974.0;Africa;40.802;636.6229191;LBR;246.9;0.0038;41.16;
Liberia;1997;2200725.0;Africa;42.221;609.1739508;LBR;210.0;0.0035;40.11;
Liberia;2002;2814651.0;Africa;43.753;531.4823679;LBR;151.0;0.0033;33.93;
Liberia;2007;3193942.0;Africa;45.678;414.5073415;LBR;99.6;0.0032;35.34;42.941078
Libya;1952;1019729.0;Africa;42.723;2387.54806;LBY;367.37;0.0002;;
Libya;1957;1201578.0;Africa;45.289;3448.284395;LBY;343.5;0.0007;;
Libya;1962;1441863.0;Africa;47.808;6757.030816;LBY;246.4;0.0018;;
Libya;1967;1759224.0;Africa;50.227;18772.75169;LBY;172.5;0.0078;;
Libya;1972;2183877.0;Africa;52.773;21011.49721;LBY;118.2;0.0361;;
Libya;1977;2721783.0;Africa;57.442;21951.21176;LBY;84.2;0.0439;;
Libya;1982;3344074.0;Africa;62.155;17364.27538;LBY;64.2;0.0582;;
Libya;1987;3799845.0;Africa;66.234;11770.5898;LBY;49.7;0.0715;;
Libya;1992;4364501.0;Africa;68.755;9640.138501;LBY;38.5;0.0845;;
Libya;1997;4759670.0;Africa;71.555;9467.446056;LBY;31.4;0.0969;;
Libya;2002;5368585.0;Africa;72.737;9534.677467;LBY;26.5;0.1072;;
Libya;2007;6036914.0;Africa;73.952;12057.49928;LBY;20.2;0.1151;;
Madagascar;1952;4762912.0;Africa;36.681;1443.011715;MDG;324.23;0.0004;;
Madagascar;1957;5181679.0;Africa;38.865;1589.20275;MDG;282.356;0.0008;;
Madagascar;1962;5703324.0;Africa;40.848;1643.38711;MDG;225.946;0.0013;62.44;
Madagascar;1967;6334556.0;Africa;42.881;1634.047282;MDG;180.3;0.0019;65.86;
Madagascar;1972;7082430.0;Africa;44.851;1748.562982;MDG;162.6;0.0027;62.61;
Madagascar;1977;8007166.0;Africa;46.881;1544.228586;MDG;168.0;0.0033;58.17;
Madagascar;1982;9171477.0;Africa;48.969;1302.878658;MDG;180.7;0.0037;55.09;
Madagascar;1987;10568642.0;Africa;49.35;1155.441948;MDG;177.3;0.0039;54.92;
Madagascar;1992;12210395.0;Africa;52.214;1040.67619;MDG;151.4;0.004;50.75;
Madagascar;1997;14165114.0;Africa;54.978;986.2958956;MDG;129.2;0.0042;48.11;
Madagascar;2002;16473477.0;Africa;57.286;894.6370822;MDG;98.5;0.0045;45.01;
Madagascar;2007;19167654.0;Africa;59.443;1044.770126;MDG;73.0;0.0047;48.71;
Malawi;1952;2917802.0;Africa;36.256;369.1650802;MWI;386.23857142857145;0.0;;
Malawi;1957;3221238.0;Africa;37.207;416.3698064;MWI;380.0504761904762;0.0;;
Malawi;1962;3628608.0;Africa;38.41;427.9010856;MWI;372.3;0.0005;60.47;
Malawi;1967;4147252.0;Africa;39.487;495.5147806;MWI;356.4;0.0009;65.1;
Malawi;1972;4730997.0;Africa;41.766;584.6219709;MWI;331.2;0.0013;72.3;
Malawi;1977;5637246.0;Africa;43.767;663.2236766;MWI;287.3;0.0016;69.13;
Malawi;1982;6502825.0;Africa;45.642;632.8039209;MWI;250.0;0.0019;66.06;
Malawi;1987;7824747.0;Africa;47.457;635.5173634;MWI;254.3;0.002;57.51;48.536652
Malawi;1992;10014249.0;Africa;49.42;563.2000145;MWI;233.2;0.0021;49.14;
Malawi;1997;10419991.0;Africa;47.495;692.2758103;MWI;201.1;0.0023;52.87;
Malawi;2002;11824495.0;Africa;45.009;665.4231186;MWI;151.5;0.0025;56.03;
Malawi;2007;13327079.0;Africa;48.303;759.3499101;MWI;103.7;0.0025;60.88;
Malaysia;1952;6748378.0;Asia;48.463;1831.132894;MYS;153.24;0.0269;;
Malaysia;1957;7739235.0;Asia;52.102;1810.066992;MYS;110.0;0.0245;;
Malaysia;1962;8906385.0;Asia;55.737;2036.884944;MYS;83.0;0.0264;48.76;
Malaysia;1967;10154878.0;Asia;59.371;2277.742396;MYS;64.2;0.0314;49.29;
Malaysia;1972;11441462.0;Asia;63.01;2849.09478;MYS;50.4;0.041;50.92;
Malaysia;1977;12845381.0;Asia;65.256;3827.921571;MYS;37.3;0.0533;57.76;
Malaysia;1982;14441916.0;Asia;68.0;4920.355951;MYS;26.5;0.0672;59.26;
Malaysia;1987;16331785.0;Asia;69.5;5249.802653;MYS;19.4;0.0838;59.86;
Malaysia;1992;18319502.0;Asia;70.693;7277.912802;MYS;15.1;0.1071;71.09;
Malaysia;1997;20476091.0;Asia;71.938;10132.90964;MYS;12.4;0.1515;77.59;
Malaysia;2002;22662365.0;Asia;73.044;10206.97794;MYS;8.9;0.1906;76.12;
Malaysia;2007;24821286.0;Asia;74.241;12451.6558;MYS;8.1;0.2362;79.7;
Mali;1952;3838168.0;Africa;33.685;452.3369807;MLI;479.7933333333333;0.0;;
Mali;1957;4241884.0;Africa;35.307;490.3821867;MLI;491.11;0.0;;
Mali;1962;4690372.0;Africa;36.936;496.1743428;MLI;471.5;0.0001;51.03;
Mali;1967;5212416.0;Africa;38.487;545.0098873;MLI;416.5;0.0004;53.25;
Mali;1972;5828158.0;Africa;39.977;581.3688761;MLI;387.6;0.0005;50.01;
Mali;1977;6491649.0;Africa;41.714;686.3952693;MLI;348.3;0.0008;52.44;
Mali;1982;6998256.0;Africa;43.916;618.0140641;MLI;307.5;0.0009;54.38;
Mali;1987;7634008.0;Africa;46.364;684.1715576;MLI;271.0;0.0011;63.28;
Mali;1992;8416215.0;Africa;48.388;739.014375;MLI;246.4;0.0012;67.57;
Mali;1997;9384984.0;Africa;49.903;790.2579846;MLI;235.5;0.0013;66.71;
Mali;2002;10580176.0;Africa;51.818;951.4097518;MLI;202.4;0.0015;68.83;
Mali;2007;12031795.0;Africa;54.467;1042.581557;MLI;155.5;0.0017;76.59;
Mauritania;1952;1022556.0;Africa;40.543;743.1159097;MRT;300.7;0.0;;
Mauritania;1957;1076852.0;Africa;42.338;846.1202613;MRT;272.9;0.0;;
Mauritania;1962;1146757.0;Africa;44.248;1055.896036;MRT;241.9;0.0001;85.72;
Mauritania;1967;1230542.0;Africa;46.289;1421.145193;MRT;209.4;0.0002;81.65;
Mauritania;1972;1332786.0;Africa;48.437;1586.851781;MRT;190.5;0.0006;70.38;
Mauritania;1977;1456688.0;Africa;50.852;1497.492223;MRT;177.4;0.001;71.57;
Mauritania;1982;1622136.0;Africa;53.599;1481.150189;MRT;154.0;0.0013;74.69;
Mauritania;1987;1841240.0;Africa;56.145;1421.603576;MRT;128.0;0.002;77.67;
Mauritania;1992;2119465.0;Africa;58.333;1361.369784;MRT;114.6;0.0027;77.2;
Mauritania;1997;2444741.0;Africa;60.43;1483.136136;MRT;113.3;0.0029;74.88;
Mauritania;2002;2828858.0;Africa;62.247;1579.019543;MRT;112.7;0.0031;79.68;
Mauritania;2007;3270065.0;Africa;64.164;1803.151496;MRT;105.9;0.0033;79.49;45.50378
Mauritius;1952;516556.0;Africa;50.986;1967.955707;MUS;115.43;0.0002;;
Mauritius;1957;609816.0;Africa;58.089;2034.037981;MUS;121.1;0.0005;;
Mauritius;1962;701016.0;Africa;60.246;2529.067487;MUS;93.4;0.0008;49.84;
Mauritius;1967;789309.0;Africa;61.557;2475.387562;MUS;96.0;0.0011;46.38;
Mauritius;1972;851334.0;Africa;62.944;2575.484158;MUS;79.4;0.0015;51.09;
Mauritius;1977;913025.0;Africa;64.93;3710.982963;MUS;50.8;0.0019;59.61;
Mauritius;1982;992040.0;Africa;66.711;3688.037739;MUS;34.7;0.002;57.58;
Mauritius;1987;1042663.0;Africa;68.74;4783.586903;MUS;28.8;0.0023;63.94;
Mauritius;1992;1096202.0;Africa;69.745;6058.253846;MUS;21.2;0.0027;71.28;
Mauritius;1997;1149818.0;Africa;70.736;7425.705295;MUS;22.6;0.0034;72.92;
Mauritius;2002;1200206.0;Africa;71.954;9021.815894;MUS;16.1;0.0042;81.96;
Mauritius;2007;1250882.0;Africa;72.801;10956.99112;MUS;16.0;0.0051;86.71;
Mexico;1952;30144317.0;Americas;50.789;3478.125529;MEX;208.874;0.5399;;
Mexico;1957;35015548.0;Americas;55.19;4131.546641;MEX;167.964;0.5433;;
Mexico;1962;41121485.0;Americas;58.299;4581.609385;MEX;137.5;0.5601;61.7;
Mexico;1967;47995559.0;Americas;60.11;5754.733883;MEX;119.2;0.5772;66.44;
Mexico;1972;55984294.0;Americas;62.361;6809.40669;MEX;100.8;0.6092;68.43;
Mexico;1977;63759976.0;Americas;65.032;7674.929108;MEX;85.2;0.6665;71.43;
Mexico;1982;71640904.0;Americas;67.405;9611.147541;MEX;67.7;0.7743;84.48;
Mexico;1987;80122492.0;Americas;69.498;8688.156003;MEX;53.7;0.8666;78.52;
Mexico;1992;88111030.0;Americas;71.455;9472.384295;MEX;41.6;0.9484;79.72;
Mexico;1997;95895146.0;Americas;73.67;9767.29753;MEX;30.9;1.0161;81.4;
Mexico;2002;102479927.0;Americas;74.902;10742.44053;MEX;22.6;1.0857;87.9;90.274651
Mexico;2007;108700891.0;Americas;76.195;11977.57496;MEX;18.4;1.1449;88.65;92.795174
Mongolia;1952;800663.0;Asia;42.244;786.5668575;MNG;256.58928571428567;0.0004;;
Mongolia;1957;882134.0;Asia;45.248;912.6626085;MNG;241.4375;0.0013;;
Mongolia;1962;1010280.0;Asia;48.251;1056.353958;MNG;226.28571428571428;0.0033;77.19;
Mongolia;1967;1149500.0;Asia;51.253;1226.04113;MNG;211.13392857142856;0.0054;84.65;
Mongolia;1972;1320500.0;Asia;53.754;1421.741975;MNG;195.98214285714286;0.0076;76.92;
Mongolia;1977;1528000.0;Asia;55.491;1647.511665;MNG;180.83035714285717;0.0102;78.42;
Mongolia;1982;1756032.0;Asia;57.489;2000.603139;MNG;152.5;0.0137;75.05;
Mongolia;1987;2015133.0;Asia;60.222;2338.008304;MNG;123.9;0.0177;73.56;
Mongolia;1992;2312802.0;Asia;61.271;1785.402016;MNG;98.4;0.0218;71.99;
Mongolia;1997;2494803.0;Asia;63.625;1902.2521;MNG;77.0;0.0235;77.51;
Mongolia;2002;2674234.0;Asia;65.033;2140.739323;MNG;56.7;0.0244;74.51;
Mongolia;2007;2874127.0;Asia;66.803;3095.772271;MNG;41.1;0.0253;75.9;
Montenegro;1952;413834.0;Europe;59.164;2647.585601;MNE;124.87;0.0;;
Montenegro;1957;442829.0;Europe;61.448;3682.259903;MNE;106.7;0.0;;
Montenegro;1962;474528.0;Europe;63.728;4649.593785;MNE;81.61;0.0008;;
Montenegro;1967;501035.0;Europe;67.178;5907.850937;MNE;62.34;0.0019;;
Montenegro;1972;527678.0;Europe;70.636;7778.414017;MNE;47.27;0.0029;;
Montenegro;1977;560073.0;Europe;73.066;9595.929905;MNE;38.497;0.004;;
Montenegro;1982;562548.0;Europe;74.101;11222.58762;MNE;30.142;0.0051;;
Montenegro;1987;569473.0;Europe;74.865;11732.51017;MNE;20.5;0.006;;
Montenegro;1992;621621.0;Europe;75.435;7003.339037;MNE;15.6;0.0066;;
Montenegro;1997;692651.0;Europe;75.445;6465.613349;MNE;14.8;0.0067;;
Montenegro;2002;720230.0;Europe;73.981;6557.194282;MNE;12.5;0.0068;;
Montenegro;2007;684736.0;Europe;74.543;9253.896111;MNE;8.9;0.0069;106.1;
Morocco;1952;9939217.0;Africa;42.873;1688.20357;MAR;282.526;0.0071;;
Morocco;1957;11406350.0;Africa;45.423;1642.002314;MAR;258.3;0.0126;;
Morocco;1962;13056604.0;Africa;47.924;1566.353493;MAR;232.5;0.0161;53.19;
Morocco;1967;14770296.0;Africa;50.335;1711.04477;MAR;205.5;0.0198;57.67;
Morocco;1972;16660670.0;Africa;52.862;1930.194975;MAR;180.9;0.0243;65.06;
Morocco;1977;18396941.0;Africa;55.73;2370.619976;MAR;154.1;0.0307;67.93;
Morocco;1982;20198730.0;Africa;59.65;2702.620356;MAR;121.6;0.0383;73.41;30.257799
Morocco;1987;22987397.0;Africa;62.677;2755.046991;MAR;93.6;0.0457;81.95;
Morocco;1992;25798239.0;Africa;65.393;2948.047252;MAR;73.6;0.0537;79.1;
Morocco;1997;28529501.0;Africa;67.66;2982.101858;MAR;58.2;0.0629;83.0;
Morocco;2002;31167783.0;Africa;69.615;3258.495584;MAR;46.5;0.0718;87.12;
Morocco;2007;33757175.0;Africa;71.164;3820.17523;MAR;38.1;0.0815;89.5;
Mozambique;1952;6446316.0;Africa;31.286;468.5260381;MOZ;380.46;0.0016;;
Mozambique;1957;7038035.0;Africa;33.779;495.5868333;MOZ;333.43125;0.0039;;
Mozambique;1962;7788944.0;Africa;36.161;556.6863539;MOZ;279.9;0.0064;33.77;
Mozambique;1967;8680909.0;Africa;38.113;566.6691539;MOZ;274.0;0.008;33.98;
Mozambique;1972;9809596.0;Africa;40.328;724.9178037;MOZ;268.3;0.0102;32.3;
Mozambique;1977;11127868.0;Africa;42.495;502.3197334;MOZ;262.0;0.0113;31.39;
Mozambique;1982;12587223.0;Africa;42.795;462.2114149;MOZ;257.5;0.0118;29.42;
Mozambique;1987;12891952.0;Africa;42.861;389.8761846;MOZ;245.8;0.0111;31.38;
Mozambique;1992;13160731.0;Africa;44.284;410.8968239;MOZ;229.6;0.0102;30.12;
Mozambique;1997;16603334.0;Africa;46.344;472.3460771;MOZ;195.5;0.0096;37.56;38.707878
Mozambique;2002;18473780.0;Africa;44.026;633.6179466;MOZ;152.9;0.0091;38.82;
Mozambique;2007;19951656.0;Africa;42.082;823.6856205;MOZ;119.9;0.0088;43.47;
Myanmar;1952;20092996.0;Asia;36.319;331.0;;339.942;0.0199;;
Myanmar;1957;21731844.0;Asia;41.905;350.0;;299.17199999999997;0.0201;;
Myanmar;1962;23634436.0;Asia;45.108;388.0;;252.4825;0.0214;38.66;
Myanmar;1967;25870271.0;Asia;49.379;349.0;;196.91375;0.022;37.46;
Myanmar;1972;28466390.0;Asia;53.07;357.0;;170.0;0.023;37.82;
Myanmar;1977;31528087.0;Asia;56.059;371.0;;149.9;0.0237;40.68;
Myanmar;1982;34680442.0;Asia;58.056;424.0;;131.9;0.0244;43.93;
Myanmar;1987;38028578.0;Asia;58.339;385.0;;117.2;0.0253;42.3;
Myanmar;1992;40546538.0;Asia;59.32;347.0;;102.6;0.0245;42.42;
Myanmar;1997;43247867.0;Asia;60.328;415.0;;87.7;0.025;46.47;
Myanmar;2002;45598081.0;Asia;59.908;611.0;;74.3;0.0263;53.64;
Myanmar;2007;47761980.0;Asia;62.069;944.0;;62.1;0.028;68.29;
Namibia;1952;485831.0;Africa;41.725;2423.780443;NAM;257.438;0.0;;
Namibia;1957;548080.0;Africa;45.226;2621.448058;NAM;192.13299999999998;0.0;;
Namibia;1962;621392.0;Africa;48.386;3173.215595;NAM;137.07857142857142;0.0;66.91;
Namibia;1967;706640.0;Africa;51.159;3793.694753;NAM;97.4;0.0;66.8;
Namibia;1972;821782.0;Africa;53.867;3746.080948;NAM;98.9;0.0;65.79;
Namibia;1977;977026.0;Africa;56.437;3876.485958;NAM;100.1;0.0;66.55;
Namibia;1982;1099010.0;Africa;58.968;4191.100511;NAM;94.4;0.0;64.17;
Namibia;1987;1278184.0;Africa;60.835;3693.731337;NAM;80.7;0.0;60.98;
Namibia;1992;1554253.0;Africa;61.999;3804.537999;NAM;70.5;0.0003;57.31;
Namibia;1997;1774766.0;Africa;58.909;3899.52426;NAM;71.3;0.0011;57.36;
Namibia;2002;1972153.0;Africa;51.479;4072.324751;NAM;77.2;0.0018;62.88;
Namibia;2007;2055080.0;Africa;52.906;4811.060429;NAM;64.7;0.0024;64.2;76.486588
Nepal;1952;9182536.0;Asia;36.157;545.8657229;NPL;342.6;0.0;;
Nepal;1957;9682338.0;Asia;37.686;597.9363558;NPL;337.6;0.0001;;
Nepal;1962;10332057.0;Asia;39.393;652.3968593;NPL;321.1;0.0002;45.85;
Nepal;1967;11261690.0;Asia;41.472;676.4422254;NPL;289.7;0.0004;45.55;
Nepal;1972;12412593.0;Asia;43.971;674.7881296;NPL;259.3;0.0006;45.96;
Nepal;1977;13933198.0;Asia;46.748;694.1124398;NPL;230.6;0.0009;47.38;
Nepal;1982;15796314.0;Asia;49.594;718.3730947;NPL;197.7;0.0011;48.16;
Nepal;1987;17917180.0;Asia;52.537;775.6324501;NPL;163.8;0.0014;52.96;
Nepal;1992;20326209.0;Asia;55.727;897.7403604;NPL;128.4;0.0018;55.99;
Nepal;1997;23001113.0;Asia;59.426;1010.892138;NPL;97.9;0.0026;57.72;
Nepal;2002;25873917.0;Asia;61.34;1057.206311;NPL;72.4;0.0037;57.62;
Nepal;2007;28901790.0;Asia;63.785;1091.359778;NPL;53.5;0.0043;62.1;
Netherlands;1952;10381988.0;Europe;72.13;8941.571858;NLD;29.0;0.8133;;
Netherlands;1957;11026383.0;Europe;72.99;11276.19344;NLD;23.1;0.8172;;
Netherlands;1962;11805689.0;Europe;73.23;12790.84956;NLD;19.7;0.8145;88.76;
Netherlands;1967;12596822.0;Europe;73.82;15363.25136;NLD;17.4;0.8228;91.43;
Netherlands;1972;13329874.0;Europe;73.75;18794.74567;NLD;14.7;0.8375;94.39;
Netherlands;1977;13852989.0;Europe;75.24;21209.0592;NLD;12.1;0.8529;96.03;
Netherlands;1982;14310401.0;Europe;76.05;21399.46046;NLD;10.4;0.8562;98.97;
Netherlands;1987;14665278.0;Europe;76.83;23651.32361;NLD;9.2;0.8396;100.08;
Netherlands;1992;15174244.0;Europe;77.42;26790.94961;NLD;7.7;0.8257;98.61;
Netherlands;1997;15604464.0;Europe;78.03;30246.13063;NLD;6.5;0.8176;104.41;
Netherlands;2002;16122830.0;Europe;78.53;33724.75778;NLD;5.9;0.8053;102.0;
Netherlands;2007;16570613.0;Europe;79.762;36797.93332;NLD;5.0;0.782;106.02;
New Zealand;1952;1994794.0;Oceania;69.39;10556.57566;NZL;33.9;0.1114;;
New Zealand;1957;2229407.0;Oceania;70.26;12247.39532;NZL;30.1;0.1139;;
New Zealand;1962;2488550.0;Oceania;71.24;13175.678;NZL;25.8;0.1147;99.11;
New Zealand;1967;2728150.0;Oceania;71.52;14463.91893;NZL;22.0;0.1149;93.31;
New Zealand;1972;2929100.0;Oceania;71.89;16046.03728;NZL;19.9;0.1125;97.31;
New Zealand;1977;3164900.0;Oceania;72.22;16233.7177;NZL;17.1;0.112;102.48;
New Zealand;1982;3210650.0;Oceania;73.84;17632.4104;NZL;14.8;0.1089;101.68;
New Zealand;1987;3317166.0;Oceania;74.32;19007.19129;NZL;12.9;0.1088;99.93;
New Zealand;1992;3437674.0;Oceania;76.33;18363.32494;NZL;10.0;0.11;94.57;
New Zealand;1997;3676187.0;Oceania;77.55;21050.41377;NZL;8.1;0.1118;97.49;
New Zealand;2002;3908037.0;Oceania;79.11;23189.80135;NZL;7.0;0.1142;90.71;
New Zealand;2007;4115771.0;Oceania;80.204;25185.00911;NZL;6.4;0.1157;94.42;
Nicaragua;1952;1165790.0;Americas;42.314;3112.363948;NIC;240.458;0.0003;;
Nicaragua;1957;1358828.0;Americas;45.432;3457.415947;NIC;205.6;0.0009;;
Nicaragua;1962;1590597.0;Americas;48.632;3634.364406;NIC;196.5;0.0016;54.67;
Nicaragua;1967;1865490.0;Americas;51.884;4643.393534;NIC;184.6;0.0026;61.91;
Nicaragua;1972;2182908.0;Americas;55.151;4688.593267;NIC;164.1;0.0037;59.05;58.0
Nicaragua;1977;2554598.0;Americas;57.47;5486.371089;NIC;130.5;0.0051;60.09;60.0
Nicaragua;1982;2979423.0;Americas;59.298;3470.338156;NIC;96.3;0.006;50.91;62.0
Nicaragua;1987;3344353.0;Americas;62.008;2955.984375;NIC;75.2;0.0066;50.42;64.0
Nicaragua;1992;4017939.0;Americas;65.843;2170.151724;NIC;61.1;0.007;44.24;65.0
Nicaragua;1997;4609572.0;Americas;68.426;2253.023004;NIC;47.4;0.0075;45.49;67.0
Nicaragua;2002;5146848.0;Americas;70.836;2474.548819;NIC;36.4;0.0084;57.46;
Nicaragua;2007;5675356.0;Americas;72.899;2749.320965;NIC;29.2;0.0092;63.83;
Niger;1952;3379468.0;Africa;37.444;761.879376;NER;336.93;0.0;;
Niger;1957;3692184.0;Africa;38.598;835.5234025;NER;321.76;0.0;;
Niger;1962;4076008.0;Africa;39.487;997.7661127;NER;317.08;0.0001;45.95;
Niger;1967;4534062.0;Africa;40.118;1054.384891;NER;312.4;0.0002;56.83;
Niger;1972;5060262.0;Africa;40.546;954.2092363;NER;332.7;0.0004;56.89;
Niger;1977;5682086.0;Africa;41.291;808.8970728;NER;328.8;0.0006;65.77;
Niger;1982;6437188.0;Africa;42.598;909.7221354;NER;319.6;0.001;67.59;
Niger;1987;7332638.0;Africa;44.555;668.3000228;NER;335.7;0.0015;61.15;
Niger;1992;8392818.0;Africa;47.391;581.182725;NER;312.7;0.0018;58.49;
Niger;1997;9666252.0;Africa;51.313;580.3052092;NER;255.2;0.002;58.15;
Niger;2002;11140655.0;Africa;54.496;601.0745012;NER;207.1;0.0022;67.64;
Niger;2007;12894865.0;Africa;56.867;619.6768924;NER;151.4;0.0022;77.21;
Nigeria;1952;33119096.0;Africa;36.324;1077.281856;NGA;348.86;0.0147;;
Nigeria;1957;37173340.0;Africa;37.802;1100.592563;NGA;331.08000000000004;0.0178;;
Nigeria;1962;41871351.0;Africa;39.36;1150.927478;NGA;313.3;0.0211;46.7;
Nigeria;1967;47287752.0;Africa;41.04;1014.514104;NGA;301.4;0.031;40.75;
Nigeria;1972;53740085.0;Africa;42.821;1698.388838;NGA;273.1;0.051;36.87;
Nigeria;1977;62209173.0;Africa;44.514;1981.951806;NGA;233.9;0.0916;39.12;
Nigeria;1982;73039376.0;Africa;45.826;1576.97375;NGA;212.2;0.1277;43.91;
Nigeria;1987;81551520.0;Africa;46.886;1385.029563;NGA;212.8;0.1555;45.2;
Nigeria;1992;93364244.0;Africa;47.472;1619.848217;NGA;212.2;0.1634;51.21;
Nigeria;1997;106207839.0;Africa;47.464;1624.941275;NGA;202.4;0.1643;57.72;
Nigeria;2002;119901274.0;Africa;46.608;1615.286395;NGA;176.5;0.1763;58.94;
Nigeria;2007;135031164.0;Africa;46.859;2013.977305;NGA;147.4;0.1964;64.43;
Norway;1952;3327728.0;Europe;72.67;10095.42172;NOR;29.1;0.1792;;
Norway;1957;3491938.0;Europe;73.44;11653.97304;NOR;24.6;0.1755;;
Norway;1962;3638919.0;Europe;73.47;13450.40151;NOR;21.6;0.1703;88.32;
Norway;1967;3786019.0;Europe;74.08;16361.87647;NOR;18.2;0.1674;85.52;
Norway;1972;3933004.0;Europe;74.34;18965.05551;NOR;15.0;0.1685;87.95;
Norway;1977;4043205.0;Europe;75.37;23311.34939;NOR;11.5;0.1689;94.66;
Norway;1982;4114787.0;Europe;75.97;26298.63531;NOR;9.9;0.1733;98.88;
Norway;1987;4186147.0;Europe;75.89;31540.9748;NOR;10.1;0.178;102.53;
Norway;1992;4286357.0;Europe;77.32;33965.66115;NOR;7.2;0.1779;97.87;
Norway;1997;4405672.0;Europe;78.32;41283.16433;NOR;5.2;0.1771;103.73;
Norway;2002;4535591.0;Europe;79.05;44683.97525;NOR;4.5;0.1766;105.61;
Norway;2007;4627926.0;Europe;80.196;49357.19017;NOR;3.7;0.1738;107.13;
Oman;1952;507833.0;Asia;37.578;1828.230307;OMN;401.42101694915254;0.0;;
Oman;1957;561977.0;Asia;40.08;2242.746551;OMN;400.3345762711864;0.0;;
Oman;1962;628164.0;Asia;43.165;2924.638113;OMN;345.3;0.0;;
Oman;1967;714775.0;Asia;46.988;4720.942687;OMN;270.0;0.0001;;
Oman;1972;829050.0;Asia;52.143;10618.03855;OMN;203.9;0.0011;;
Oman;1977;1004533.0;Asia;57.367;11848.34392;OMN;144.1;0.0062;;
Oman;1982;1301048.0;Asia;62.728;12954.79101;OMN;91.3;0.0105;;
Oman;1987;1593882.0;Asia;67.734;18115.22313;OMN;53.2;0.015;;
Oman;1992;1915208.0;Asia;71.197;18616.70691;OMN;32.3;0.0195;67.69;
Oman;1997;2283635.0;Asia;72.499;19702.05581;OMN;20.7;0.025;69.17;
Oman;2002;2713462.0;Asia;74.193;19774.83687;OMN;14.6;0.0317;77.33;
Oman;2007;3204897.0;Asia;75.64;22316.19287;OMN;12.1;0.0419;80.56;
Pakistan;1952;41346560.0;Asia;43.436;684.5971438;PAK;355.4;0.0;;
Pakistan;1957;46679944.0;Asia;45.557;747.0835292;PAK;286.5;0.0;;
Pakistan;1962;53100671.0;Asia;47.67;803.3427418;PAK;235.6;0.0147;54.74;
Pakistan;1967;60641899.0;Asia;49.8;942.4082588;PAK;201.3;0.0343;56.26;
Pakistan;1972;69325921.0;Asia;51.929;1049.938981;PAK;180.6;0.0507;60.71;
Pakistan;1977;78152686.0;Asia;54.043;1175.921193;PAK;167.5;0.0632;57.44;
Pakistan;1982;91462088.0;Asia;56.158;1443.429832;PAK;157.5;0.0784;54.88;
Pakistan;1987;105186881.0;Asia;58.245;1704.686583;PAK;146.0;0.0993;55.15;
Pakistan;1992;120065004.0;Asia;60.838;1971.829464;PAK;133.6;0.1247;58.45;
Pakistan;1997;135564834.0;Asia;61.818;2049.350521;PAK;120.5;0.1547;61.97;
Pakistan;2002;153403524.0;Asia;63.61;2092.712441;PAK;107.8;0.1852;58.21;
Pakistan;2007;169270617.0;Asia;65.483;2605.94758;PAK;97.5;0.2187;62.52;
Panama;1952;940080.0;Americas;55.191;2480.380334;PAN;114.5;0.0008;;
Panama;1957;1063506.0;Americas;59.201;2961.800905;PAN;99.9;0.0019;;
Panama;1962;1215725.0;Americas;61.817;3536.540301;PAN;86.6;0.0032;52.41;
Panama;1967;1405486.0;Americas;64.071;4421.009084;PAN;75.0;0.0046;55.63;
Panama;1972;1616384.0;Americas;66.216;5364.249663;PAN;61.5;0.0065;53.98;80.0
Panama;1977;1839782.0;Americas;68.681;5351.912144;PAN;49.3;0.0085;61.5;83.0
Panama;1982;2036305.0;Americas;70.472;7009.601598;PAN;41.4;0.0097;59.41;
Panama;1987;2253639.0;Americas;71.523;7034.779161;PAN;34.2;0.0105;59.63;
Panama;1992;2484997.0;Americas;72.462;6618.74305;PAN;29.6;0.0109;63.01;
Panama;1997;2734531.0;Americas;73.738;7113.692252;PAN;27.4;0.0118;60.47;
Panama;2002;2990875.0;Americas;74.712;7356.031934;PAN;24.7;0.0133;66.82;
Panama;2007;3242173.0;Americas;75.537;9809.185636;PAN;21.5;0.0144;72.32;
Paraguay;1952;1555876.0;Americas;62.649;1952.308701;PRY;92.6;0.0001;;
Paraguay;1957;1770902.0;Americas;63.196;2046.154706;PRY;88.8;0.0004;;
Paraguay;1962;2009813.0;Americas;64.361;2148.027146;PRY;84.7;0.0008;65.45;
Paraguay;1967;2287985.0;Americas;64.951;2299.376311;PRY;80.9;0.0013;67.72;
Paraguay;1972;2614104.0;Americas;65.815;2523.337977;PRY;76.1;0.0018;68.34;81.0
Paraguay;1977;2984494.0;Americas;66.353;3248.373311;PRY;69.1;0.0024;73.5;84.0
Paraguay;1982;3366439.0;Americas;66.874;4258.503604;PRY;60.5;0.0032;72.72;87.0
Paraguay;1987;3886512.0;Americas;67.378;3998.875695;PRY;51.3;0.0038;68.9;
